customer_id,card_number,card_type,amount,fraud_status
731d41e9,4815607588904507,MasterCard,1280.04,Fraud
c53f1092,4818675274790966,Visa,3009.37,Fraud
dacd91ce,4832427912278786,Amex,1661.97,Legit
2f9b1b3d,4266233053858427,MasterCard,2178.94,Fraud
d3268918,4168504501232830,Amex,436.2,Fraud
4e13759b,4352714402699302,Visa,4759.49,Fraud
840c6e20,4802663030088741,Amex,3669.03,Legit
67bf8eb6,4158232803020859,Amex,3677.26,Fraud
bbfd1c6a,4250360925773936,Amex,2621.58,Legit
fdd42792,4396713330133507,Visa,152.17,Fraud
aa4e6370,4518288018094498,MasterCard,3054.74,Fraud
32cbc46d,4827675646573925,Visa,1513.71,Legit
7ab61ce0,4479121866828427,MasterCard,553.65,Legit
f5635049,4423942990371076,Visa,2327.48,Fraud
47383c69,4493237203393396,Amex,3746.83,Legit
e0c40c48,4188493892039523,MasterCard,989.87,Fraud
628561a7,4916486239450402,MasterCard,1924.49,Fraud
4cf40e06,4657142456293784,MasterCard,3037.39,Legit
d3877442,4418797244046412,MasterCard,4389.8,Fraud
bea98d72,4466404233621187,MasterCard,1660.05,Fraud
b2cf2931,4628523932876951,Visa,3166.54,Fraud
6b537cde,4780005442967870,Visa,2008.94,Legit
c3fa9c15,4455906131056574,MasterCard,1917.48,Legit
41f01bc9,4519037533151641,Visa,34.31,Legit
cbf81189,4597495417208702,Amex,859.31,Legit
05982122,4010048961661724,Amex,81.25,Legit
6bade9f5,4239790702423469,MasterCard,1902.97,Legit
f93cebad,4925437839837877,Visa,4102.33,Fraud
bab90312,4155956512040864,Visa,1849.56,Legit
779daebd,4153456139279088,Visa,67.76,Fraud
cb073907,4810841873208077,MasterCard,928.37,Fraud
6579945e,4615159273132913,MasterCard,3475.64,Fraud
3a886841,4313667799217260,Visa,3151.91,Legit
750952d1,4945952390681015,Amex,4934.81,Fraud
6b23430c,4864966341685344,Amex,2234.93,Fraud
aa0af023,4626104751264785,MasterCard,923.88,Fraud
2296ed5a,4069793430761585,Amex,686.34,Fraud
00aa7d4c,4202822573092884,Visa,2954.34,Fraud
1c5b8ce8,4750351067191560,MasterCard,959.42,Legit
b645d715,4366972476335229,MasterCard,3858.55,Fraud
88d88f41,4792959268387843,Amex,4886.35,Legit
dab55be1,4315324394098202,MasterCard,950.71,Fraud
18b809ce,4382625392042473,Visa,3660.7,Legit
01eaeb3d,4164415905668624,Amex,864.31,Legit
8921b3d5,4003229353302007,MasterCard,666.73,Legit
b3b28d6b,4103162857986240,Amex,4109.45,Fraud
d8ef3e5a,4837237457903192,MasterCard,3617.34,Legit
d354e23b,4034542675800620,Amex,3490.24,Fraud
adfed9aa,4687106378025024,Visa,4495.92,Legit
cbf81189,4594577252432936,MasterCard,1423.62,Fraud
16969c14,4063409508684817,Amex,293.86,Fraud
09b00131,4366947408573998,Amex,812.09,Fraud
bfb1de19,4547845452044878,Amex,122.67,Legit
b8cab720,4006659976699032,MasterCard,4180.74,Fraud
22690470,4757232275131072,MasterCard,4606.88,Fraud
ff364ed6,4759528361720423,Amex,2963.06,Fraud
a03a3f6d,4352019669696581,Amex,2736.32,Fraud
9b0fe12c,4764169458025542,Visa,1018.29,Legit
2326a670,4988786967412182,Visa,4622.28,Fraud
b82daff0,4565013939886117,Amex,2388.02,Fraud
3031c901,4482007993997810,Amex,2573.03,Legit
2c65ee4d,4065681761073593,MasterCard,547.59,Fraud
7ffc02f6,4505748578313724,Visa,4419.5,Fraud
b8c79b76,4674709278517316,Amex,1577.11,Fraud
d82090b3,4216654257516316,MasterCard,4835.79,Legit
256a9e80,4135441002567200,Visa,2244.77,Fraud
032e1ffe,4786242847816741,Visa,4769.84,Fraud
c2610e7c,4170917266410621,Amex,2255.06,Legit
8bebc72e,4161893537704947,Visa,1495.81,Fraud
6a3223cb,4400020265798237,Visa,996.6,Legit
3acea9a1,4313617308570642,Amex,2290.65,Fraud
98c5d331,4460921084416264,Amex,1239.19,Legit
8b543cb7,4431053758999478,MasterCard,4671.43,Fraud
75309549,4891455434337168,MasterCard,3495.93,Fraud
a8932d5f,4098310782676496,MasterCard,817.58,Legit
eebe5a12,4620628736901562,Visa,3531.62,Fraud
8b8089bd,4280540599631239,MasterCard,1855.53,Legit
2e6cece4,4783292684467028,Visa,1638.84,Fraud
77df0beb,4017265555028549,Visa,3788.64,Legit
ec85925e,4355214332155563,MasterCard,4740.71,Fraud
bc674bb8,4131051069022165,Visa,329.35,Fraud
9409721c,4945208648881190,Amex,2433.92,Legit
c69389cc,4662296098240943,MasterCard,1694.83,Fraud
00673a17,4042375444736258,Visa,4889.0,Legit
d6427bc4,4296753029980975,MasterCard,1559.37,Fraud
30565dd7,4745867992951362,Visa,4848.18,Fraud
e87a85c6,4501241435750829,MasterCard,819.28,Legit
6678854a,4781912307716285,Amex,3367.27,Fraud
d24ee08b,4187866742228019,Visa,2297.07,Legit
39a686f1,4748301471095142,MasterCard,2721.8,Fraud
8a0ef8a6,4513515281408855,MasterCard,4826.37,Legit
1812f653,4361890494596736,Visa,4202.15,Legit
b0a87d34,4934422600991318,Visa,2835.82,Fraud
af921de0,4168505414036978,Visa,2564.66,Legit
cbf8e6b4,4059446793941623,Amex,3946.99,Legit
59ed10c4,4289668654560117,Amex,3589.11,Legit
94b74d87,4648271704033957,Visa,4622.56,Fraud
5545617b,4692435681332196,Amex,441.93,Legit
17fd213b,4570216589855943,Amex,2073.74,Fraud
0fa831ef,4491749247816663,Visa,799.04,Fraud
0f985bce,4035501433728589,Visa,1551.48,Legit
853d5401,4243105943882213,MasterCard,2792.35,Legit
d3268918,4957835245535665,Visa,2364.5,Legit
d286d6a5,4361611615885018,Amex,56.96,Fraud
895409a6,4428614362501763,Amex,1358.26,Fraud
36a281e1,4957630861508330,Visa,4146.77,Fraud
c123d95a,4538187402045783,MasterCard,162.99,Legit
9bd02fe4,4571068285769459,MasterCard,346.03,Legit
2d289f82,4997805410652514,Amex,759.95,Legit
62d656c6,4143944449061539,Amex,677.26,Legit
330fca17,4270640805297007,MasterCard,115.75,Fraud
e500bd18,4523041278451442,Visa,1119.28,Fraud
e8bf8d06,4451004528412172,Amex,2708.5,Fraud
b4dbe54c,4186444723979553,Visa,558.91,Fraud
8d7d667a,4110592605779664,Amex,1672.02,Legit
a03b509b,4794716793909030,MasterCard,4010.52,Legit
fa16cd0e,4057147502351144,Visa,181.48,Fraud
e9112e24,4227832972024447,Visa,4308.73,Legit
ead014c0,4790539193999276,Visa,263.65,Fraud
2255d4aa,4091752700652777,Visa,4595.04,Legit
06b1419d,4993685989119671,Visa,1282.13,Fraud
4fbe9dbe,4549230587764450,Visa,4861.33,Fraud
b1758348,4547524742021232,Amex,3816.3,Legit
711daff1,4401841546957451,Visa,4493.33,Legit
3c4ae701,4467498474371030,Visa,3294.29,Fraud
86cf1c91,4731848133133751,MasterCard,141.43,Legit
a82dc7e8,4598591226382743,Visa,4970.18,Legit
6178daa2,4963199027767505,MasterCard,330.59,Fraud
007c8408,4873098195564406,MasterCard,3810.64,Legit
46cc558c,4370597841736316,Visa,3499.99,Fraud
a3d48a86,4303981410866153,MasterCard,4891.77,Fraud
21b97f24,4455116148898824,Visa,1945.31,Fraud
8203c66b,4017603381979040,Amex,2193.47,Legit
328743a9,4635473295239689,MasterCard,1263.51,Legit
741976ac,4092067193282001,Visa,3914.77,Fraud
f12545ef,4220048648616279,Visa,1636.46,Fraud
ac2d212c,4280159089118738,Amex,825.88,Fraud
5e559681,4145683892062911,Amex,4450.07,Legit
97e60111,4682985430186980,Visa,3063.77,Legit
d844e789,4653398267251007,Amex,1676.12,Legit
8758716a,4586461409318159,Amex,1208.84,Legit
f2ac6fb6,4920789814359664,MasterCard,1198.85,Legit
f85c8d23,4408956866646493,MasterCard,4081.4,Fraud
b985ea90,4914174306937061,Visa,1652.7,Fraud
e500bd18,4951442785531463,Amex,4280.35,Legit
30565dd7,4534937376138855,Amex,1033.6,Fraud
1150cf43,4226473321992868,Amex,2767.04,Fraud
411e7dc6,4534609854792137,Visa,4196.78,Fraud
515375e6,4353509344416495,Visa,14.84,Legit
e25c9b95,4500395409232122,MasterCard,386.42,Legit
2fb4c62e,4160121749525467,MasterCard,4752.34,Fraud
1790b44f,4644406496684419,MasterCard,1751.47,Fraud
e27ec376,4792908371737675,Amex,2411.59,Legit
d7bcc5fa,4180630483690143,Amex,783.75,Legit
294fe358,4975733098329609,MasterCard,4333.27,Fraud
19eec199,4342586488839561,Visa,1056.8,Legit
7161ec95,4107570290104609,Amex,670.5,Fraud
23c8529c,4546126241502851,Visa,2756.49,Legit
dab7211b,4384523422399112,Visa,4560.12,Legit
fdfd917d,4453945561313602,Visa,4942.39,Fraud
9cea40e7,4135395773982982,Amex,2378.55,Fraud
95190efe,4149445175576306,Amex,3826.23,Legit
bcb53559,4027613894556118,Amex,2113.78,Fraud
10b25d14,4864724621622648,MasterCard,2605.57,Legit
9688f565,4942254573383250,Visa,4181.88,Fraud
04b2063f,4978709601375815,MasterCard,4769.6,Legit
b2f430f4,4312596227077361,Visa,527.01,Fraud
b32d997a,4461710815870975,MasterCard,2815.64,Legit
d98754b6,4263831034796484,Amex,4033.76,Legit
6850de9a,4578858763370280,Amex,3078.35,Legit
3ff32a32,4210831370167443,Visa,326.35,Legit
0409663a,4919553563397298,MasterCard,2169.57,Fraud
f5f8aaed,4974957190897244,Amex,2972.78,Legit
01c0dbd4,4822780626296094,Visa,2092.57,Fraud
eee12d7f,4405360925507205,Visa,387.08,Legit
60ef2bd2,4328162592653963,MasterCard,2144.75,Fraud
985b1d2e,4194357939566123,MasterCard,57.4,Fraud
6eb27711,4574075236668992,MasterCard,108.02,Legit
23221edb,4870445439612967,Amex,4050.92,Legit
c2c43ffd,4493245318939342,Visa,709.7,Legit
f10b9327,4239257162600663,MasterCard,1570.84,Fraud
c85057b6,4838302673741732,MasterCard,4366.74,Legit
06e1de43,4904451785308465,MasterCard,1544.99,Legit
15270c39,4305381017451632,MasterCard,384.85,Fraud
0d31a4c9,4206142939020602,Visa,4578.14,Fraud
f7fc9db6,4789299873257833,Amex,320.49,Fraud
b9bdc507,4985424009021638,Amex,1836.29,Legit
fcd5baaa,4261260601390442,Amex,4688.78,Legit
fc819d0d,4831536603051848,MasterCard,2363.05,Fraud
c42c6376,4006290327343169,Amex,1001.82,Fraud
cb4cab84,4257059728819838,Amex,2320.29,Fraud
1c8cb413,4727638731660461,Visa,4512.16,Legit
54c87c75,4249218496962441,MasterCard,693.94,Legit
c6c86fa4,4890000830804444,MasterCard,675.38,Legit
6db09075,4778454986140011,Visa,3473.22,Legit
32b65e49,4865692678205618,MasterCard,1892.58,Legit
dab55be1,4251245727600735,Amex,175.37,Fraud
019f0cdd,4833097085787761,Amex,2178.09,Fraud
ddf801ef,4504004299109863,Visa,3084.83,Fraud
399fbfce,4353901390168221,MasterCard,2023.79,Legit
32bd44fa,4112144051111691,MasterCard,1863.91,Fraud
8aa41037,4430242985915057,MasterCard,3436.1,Fraud
af494389,4579489800156182,MasterCard,3168.25,Legit
5dc6c020,4519658596835463,MasterCard,4313.4,Legit
c4a795ec,4469017410550834,Amex,884.05,Legit
5767f0c2,4226181374703021,Visa,1136.73,Fraud
7c7871df,4720047236606366,Amex,2441.52,Legit
f8da09da,4858314838351922,Visa,2380.34,Fraud
9a0a0dab,4205747793017568,Visa,1552.42,Legit
9e7a2b10,4969758194634956,MasterCard,4205.69,Fraud
e5666c6e,4813224781570416,MasterCard,715.43,Legit
b32388dd,4501793936551981,Amex,3847.61,Legit
326bef14,4684352010798304,Amex,4539.98,Fraud
8f101465,4744676059968552,MasterCard,3904.1,Legit
37a3758a,4355326254525597,Amex,4928.65,Fraud
88484614,4729639255563915,Amex,3273.44,Legit
424555d7,4475551460047905,Visa,4924.2,Fraud
e80f3e5a,4961946577439873,MasterCard,3905.99,Fraud
31ef560e,4524170011702180,Visa,228.02,Fraud
76ba02b7,4919916563804839,Visa,4348.29,Fraud
b85560c6,4889691793537162,MasterCard,2436.66,Fraud
61dc6c94,4910634279083908,Visa,3677.53,Fraud
d40c7902,4085904143132937,Amex,2301.54,Fraud
4399c940,4918601313145946,MasterCard,1426.04,Legit
eb936279,4386605090351299,Visa,4223.29,Fraud
85fa9a0b,4812432722622060,Visa,1975.42,Fraud
352c3b9f,4282370473629309,Visa,594.07,Legit
82829ae8,4868975407222922,MasterCard,3481.86,Legit
d8d01337,4454388689710863,MasterCard,1980.18,Legit
da714858,4424380818860856,Visa,943.67,Fraud
d3353eb6,4053901893425162,MasterCard,71.47,Fraud
f7e8617b,4956142838739551,Visa,3913.27,Fraud
bb173a77,4868903499038378,Amex,727.65,Legit
19243250,4489473568360672,Visa,1262.56,Legit
a656ad6f,4851513344133602,MasterCard,2290.18,Fraud
27050e9a,4972976050859203,Amex,3474.57,Legit
7b8d491e,4956236554630919,Visa,155.29,Fraud
3d4f4271,4590525686244744,Visa,4665.89,Legit
b6bb6f09,4464366812907505,MasterCard,2092.76,Legit
c60afe42,4639555293299669,MasterCard,1332.82,Fraud
5a4aa777,4200332604135241,Amex,1292.41,Fraud
12894d02,4651150833359935,Amex,2472.84,Legit
7f27534f,4302958863678179,MasterCard,4459.43,Fraud
94b2354f,4031197088174775,MasterCard,4290.51,Fraud
9ca7a994,4454464470791725,Amex,3370.83,Fraud
203611b7,4415121234747231,Visa,4527.57,Fraud
74bf5aad,4247002450868485,Amex,1227.6,Legit
052110b4,4095850651277119,Amex,1633.42,Fraud
f7e8617b,4060605571860944,MasterCard,4095.47,Fraud
52abc8b1,4450393171831072,MasterCard,3442.5,Legit
ad76e734,4020839460878951,Amex,3721.38,Fraud
f56bcfa9,4191186796672994,Amex,4895.91,Fraud
422e43ab,4974818338554149,Amex,3721.71,Legit
fc399814,4383472848413977,Amex,538.91,Fraud
a2402bda,4775421834180021,Amex,1188.66,Fraud
508ca980,4988344675290977,MasterCard,448.98,Legit
3e8d9f77,4929301026035149,MasterCard,3055.61,Legit
da41a098,4206519174241896,MasterCard,3569.0,Fraud
4f2a5581,4349910829135203,Visa,909.04,Fraud
a14da9b8,4366184947541563,Visa,2980.25,Fraud
3ed0de31,4376523108832352,MasterCard,2801.71,Fraud
0e317889,4343838551748719,MasterCard,2941.78,Fraud
70c4caaf,4403343962242748,Amex,2934.43,Fraud
bc64d0c8,4629289643126586,Amex,2457.65,Legit
3c07969b,4075754681617019,Amex,2211.54,Fraud
e37f6261,4845114687340562,Visa,2707.89,Fraud
84d279c2,4678572776166622,Visa,3677.36,Fraud
50ffb53a,4593183194778337,MasterCard,2319.65,Fraud
a1d5b7a2,4949588864594072,Amex,3144.36,Fraud
65a0c6b8,4187985700927311,Visa,2021.84,Fraud
fdbd17ea,4272110009466673,MasterCard,4543.39,Fraud
3f3b9235,4072752011398634,Amex,3692.39,Fraud
41f71bea,4972738574003605,MasterCard,2137.68,Legit
d0aa6ead,4393688186556402,Amex,3745.21,Legit
36a80474,4387524712602931,MasterCard,3477.38,Legit
9321ceca,4024513282523329,Visa,4768.46,Fraud
68f7fceb,4421686669455494,MasterCard,2990.34,Fraud
f5f8aaed,4949483061458547,Amex,2081.13,Fraud
3fcbe87e,4101528128940418,Visa,4751.5,Fraud
661999f1,4976595378934294,Visa,285.42,Legit
46984d8c,4099515485561428,Visa,4721.53,Fraud
6d0f88b1,4589018228141811,Visa,2383.57,Legit
01944a2a,4592001346332111,Visa,4502.91,Fraud
9186e287,4330666758718754,Visa,1345.47,Fraud
01fb41b6,4340472424512608,MasterCard,2901.74,Fraud
85b1b4e7,4736362182579851,Amex,2740.8,Legit
25b2a2da,4850070369982109,Amex,2117.51,Legit
9486284a,4351358039339220,Amex,304.23,Legit
095b6ac7,4605946924565513,Visa,931.57,Legit
faa68ca0,4247619845979212,Visa,1567.24,Fraud
3bee6c9e,4168251213399479,MasterCard,3186.78,Legit
cedaf054,4283326767846420,MasterCard,3628.39,Legit
e6912a0b,4838477896011749,Amex,1551.34,Fraud
862450dd,4835232164003669,Visa,278.79,Legit
abc46280,4803616273302483,Amex,875.51,Legit
08e6f5e1,4779243463838471,Visa,1517.43,Legit
bf22ea38,4048222151454424,MasterCard,201.02,Fraud
f8ca3759,4799357458447480,MasterCard,1417.26,Fraud
5f774177,4559248765181203,MasterCard,3900.96,Legit
debdce02,4026584601057743,Visa,4982.28,Legit
cea96539,4137272907951118,Visa,4956.57,Legit
bc566e5a,4912285779546346,Visa,2083.91,Legit
0adf04b5,4328349349160885,MasterCard,4823.27,Fraud
7eab04c1,4985827805944714,Amex,1015.41,Fraud
4881cc7e,4544971016773506,Visa,3280.74,Legit
a39948c5,4314125058179563,MasterCard,3506.15,Legit
8170a9eb,4396578465860319,Visa,699.86,Legit
dd061cd3,4738393084300375,MasterCard,1255.37,Fraud
717d402d,4988985112978150,Visa,1826.12,Fraud
d1d5843e,4501455586051171,Visa,1789.45,Fraud
85494d7d,4923586168009409,Visa,1473.07,Fraud
b98f23a6,4261076674648031,MasterCard,1380.19,Legit
73bec2d0,4168589275582411,Visa,3276.06,Legit
33439e7e,4771032256261738,MasterCard,3703.73,Fraud
e73d28c7,4323675456406066,Amex,4791.27,Legit
f02555bc,4597952034876451,Amex,684.27,Fraud
2f27327a,4173465459991251,Visa,982.14,Legit
0538c839,4097557761967657,Visa,4103.69,Legit
495ae526,4492757111378388,Amex,4548.92,Legit
5a1d7884,4034211745332630,Amex,3882.66,Legit
ed1cb5a4,4104961904882131,Visa,1292.07,Legit
25249b4c,4620162071604953,Amex,3624.15,Legit
cc6ca61a,4007706888488977,Amex,2626.6,Legit
c4a74ec7,4321215649181953,MasterCard,3489.94,Fraud
661149e3,4053962111204706,Visa,2278.12,Legit
4ba28284,4705981687535337,Amex,3790.56,Legit
c32587d7,4524965904989129,Visa,873.2,Legit
34b551af,4719466840436593,Visa,1384.84,Legit
9adf408b,4692306646165080,Amex,1303.69,Fraud
89773988,4151822034715926,Visa,1544.68,Fraud
dd4144d3,4875043508197989,Visa,1469.49,Legit
8bb078b8,4616680889763725,MasterCard,1376.07,Fraud
14282b59,4683777434676093,Amex,1360.39,Legit
06b1419d,4093467658225702,MasterCard,246.09,Legit
4b6f057d,4047193913413019,Amex,2899.66,Legit
f02e0595,4045529037263453,Visa,423.34,Legit
9f7a64ab,4081161517983650,Amex,3789.29,Fraud
665dcd6c,4532293171212483,Visa,3520.98,Legit
5854967c,4262107772321855,MasterCard,4918.66,Fraud
fc63f23b,4230059981897390,MasterCard,3882.59,Fraud
bf5de55c,4533817950848585,MasterCard,4851.81,Fraud
0c80f5ff,4420534303005799,Amex,2349.61,Fraud
1863a865,4868480271694421,MasterCard,2339.3,Legit
f0913680,4272175989757177,MasterCard,4443.34,Fraud
ea9b7520,4216357259414296,Amex,4920.8,Legit
677d840c,4992116101999668,Visa,488.74,Legit
c0fc8801,4625338741317334,Visa,2004.99,Fraud
d2f2f379,4287121858933922,Visa,1214.71,Fraud
4eec5cd6,4053920429153189,Visa,1046.4,Legit
582f3e04,4895496012182705,MasterCard,2852.91,Legit
5dd4785c,4111148038555814,Amex,3997.6,Legit
7288d744,4408279751812983,Amex,4647.54,Legit
1ef0a8bc,4508595830541288,Visa,1041.77,Legit
9c7194e2,4346998727583015,Visa,1519.14,Legit
f8b651f6,4672549483301490,MasterCard,191.07,Legit
07628485,4421245177810821,MasterCard,1845.93,Legit
36284396,4568413424320019,Visa,1703.84,Fraud
ed138bf4,4328511783152617,MasterCard,2293.08,Legit
61e7cff2,4743050869058080,Amex,2374.93,Fraud
06b1419d,4780321478598012,Visa,3585.21,Legit
cf819c21,4029782831202181,Amex,4913.89,Fraud
4b2380db,4841436363113805,MasterCard,633.34,Fraud
85305aa5,4790091896574295,MasterCard,3983.39,Legit
5e9c9815,4978205546840484,Visa,2055.53,Fraud
68073b0f,4110967566239157,MasterCard,2431.07,Legit
c93808ff,4573083423903041,Amex,92.38,Legit
17eedd86,4908779079088906,Amex,3175.21,Fraud
2760410d,4758658934069635,MasterCard,461.34,Legit
5e9cde63,4314638980627608,MasterCard,960.22,Fraud
1554a5dd,4185562604234987,MasterCard,720.24,Fraud
e9e1e6ee,4370423531550125,MasterCard,1135.1,Fraud
ddba0323,4948765857371236,MasterCard,2186.42,Legit
7fd3f01e,4643561708868159,Amex,426.57,Legit
99ced522,4862635072089990,Visa,2962.17,Fraud
c733fd6c,4319246188624099,Amex,1373.43,Legit
96533f4f,4307547307640666,Amex,4633.05,Legit
af7a8b02,4607128927811776,Visa,218.42,Legit
16969c14,4623338100933368,MasterCard,3880.13,Legit
7535cbb8,4924710789474953,Visa,1244.47,Fraud
a70ae254,4244426769835088,Amex,2940.98,Fraud
97f5be2f,4897199460840877,Amex,4164.79,Fraud
741550d5,4498011545029413,MasterCard,3283.25,Legit
9b9da2c0,4119203671168755,Visa,367.83,Fraud
8f833a78,4718288573546435,Visa,3490.03,Fraud
3d046d65,4001359467161387,MasterCard,3563.42,Legit
5fde6c87,4929764132385890,Visa,437.36,Legit
ff0add0c,4083286367605174,Amex,3080.86,Fraud
2d04a987,4304445843009079,MasterCard,2014.06,Legit
1f28689d,4554523964755741,Amex,1447.93,Legit
334b62a7,4390695352596263,MasterCard,582.23,Legit
eec27acb,4013209772111070,Amex,3325.43,Legit
9ac9c84c,4091922618542184,Visa,1630.06,Legit
102465f6,4598969056073550,MasterCard,1729.22,Legit
e4d88ec3,4281189083695737,Amex,13.78,Legit
a60559b7,4128065395426663,MasterCard,132.58,Legit
32b65e49,4183651103547619,Visa,3252.03,Fraud
495848bf,4761088400537607,Visa,1221.44,Fraud
25312431,4309734241120355,MasterCard,4186.73,Legit
9e0b2787,4027346480913951,Visa,76.07,Legit
52a3b1ea,4833320037080477,Amex,2585.8,Legit
64c98eef,4019992263748096,Amex,3869.1,Legit
cfe90bc4,4753600817532813,MasterCard,2448.93,Legit
11289ec1,4679300892219557,MasterCard,1107.72,Legit
06c52f5d,4118392594261887,MasterCard,173.93,Fraud
33f2861a,4162645093562765,Amex,3031.55,Legit
14bd9729,4618465686742439,Visa,1664.21,Fraud
5abc9ffa,4595014547147185,Visa,782.16,Legit
41f01bc9,4779090239747480,Visa,4321.93,Fraud
0471e17e,4799428381823939,Visa,4170.29,Fraud
41d2c58f,4713559112406553,MasterCard,3066.27,Fraud
1f77a589,4971209173098009,Visa,2312.07,Legit
c0a582a0,4481352174731864,MasterCard,1828.95,Legit
bc58ad55,4902957343157659,Amex,4881.7,Legit
7b2ebfcf,4281666861447456,Amex,2936.88,Legit
d8d99370,4112761664027145,Visa,2129.22,Legit
f217d9b8,4850585045450387,Visa,1432.51,Legit
1eb0d82e,4488835861711069,Visa,4948.04,Legit
de38a67d,4591061896591681,Visa,600.71,Legit
0dd90bfd,4008025296930002,Amex,222.23,Legit
acbb2fe4,4453687112465974,MasterCard,3448.84,Legit
bed36de6,4008384197052477,Visa,2857.99,Legit
372a017c,4889993959598321,Amex,1369.36,Legit
c019c048,4992829705035768,MasterCard,3337.66,Legit
08c14b9b,4839890171306965,MasterCard,1639.56,Fraud
31b2242f,4555831181034702,Visa,3121.49,Legit
12412337,4755246235653746,Amex,569.96,Legit
b85a39d6,4697111246942440,Amex,2601.47,Legit
7a553b3b,4693928335528119,MasterCard,1317.86,Legit
f634f6c9,4357186865200065,Visa,403.53,Fraud
77ea7164,4235391785045644,MasterCard,84.34,Fraud
13e8d267,4902578436406835,Visa,1910.26,Fraud
cb9ce1e1,4475519897057524,Visa,4652.42,Fraud
0e42c19b,4179160763124665,MasterCard,770.93,Fraud
df9046cb,4120827274744757,MasterCard,1475.98,Legit
1bc99fd9,4875428814443880,Visa,4914.94,Fraud
6de372ed,4995487782662843,MasterCard,4122.59,Fraud
4a9f4e0b,4175566222450893,MasterCard,2415.16,Fraud
5ab6048c,4806748984738882,Visa,862.57,Legit
0abafb02,4654864513370692,Amex,4791.35,Fraud
dd8ee7f6,4082864825133285,MasterCard,4546.65,Legit
2d34200c,4193137384597554,MasterCard,932.79,Fraud
0b24a660,4101412604274750,MasterCard,1017.41,Fraud
9b87ab9c,4959037666315903,Visa,1242.22,Fraud
8be3764a,4156190437370540,MasterCard,2387.06,Legit
6cf8059c,4912792515460278,MasterCard,1343.25,Fraud
3b005891,4526334116700022,MasterCard,3843.87,Fraud
0fc4490f,4746938632825024,MasterCard,1374.48,Fraud
a70ae254,4798924713109162,MasterCard,3904.1,Legit
e802718b,4798944914370579,MasterCard,18.78,Fraud
4dc5ecad,4086081558114996,MasterCard,943.37,Fraud
d664f5c8,4762973192770186,Visa,3588.33,Legit
652c7e43,4450891475353826,MasterCard,4999.22,Legit
bcbc2a04,4368396530363738,MasterCard,2514.9,Legit
95190efe,4104220766245667,Visa,4797.87,Legit
8b8ff38f,4813302270216657,MasterCard,333.08,Legit
eb8575ac,4427714180735444,MasterCard,4783.66,Fraud
84a323bb,4873807956763852,Amex,1708.18,Legit
bff10f7b,4343031394510849,MasterCard,3967.02,Fraud
2a672f17,4160491628006875,Amex,1058.13,Legit
3c96a74b,4327914803881861,Amex,4941.31,Fraud
f7d942c1,4027768157766364,Visa,4274.15,Fraud
5414b30a,4193978414597233,Visa,4152.19,Fraud
e87a85c6,4511339901903902,Amex,3161.25,Fraud
d1c7b3b8,4310162163978658,MasterCard,4743.74,Legit
4fcbb7de,4314198969104194,Visa,3670.49,Fraud
685829db,4363577728561838,Amex,1320.74,Legit
94b91145,4495729480608262,MasterCard,106.06,Fraud
ce7e8db2,4834372942198877,Visa,4339.5,Legit
5216b871,4613477034772385,Amex,3149.59,Fraud
7141d5f3,4156318662326321,Amex,4834.05,Fraud
6f737bb9,4481910031345713,Visa,1788.66,Legit
80a68703,4595311814895524,Amex,2616.1,Fraud
85da5c29,4873387971920852,Amex,13.64,Fraud
c3ac69e1,4280538413331606,Visa,701.76,Fraud
0bae7d50,4139640894682714,MasterCard,484.62,Fraud
971162bc,4455452829535900,Amex,880.89,Legit
c998851e,4274624951712148,Visa,4630.39,Fraud
8a86d560,4160926582224626,MasterCard,1398.65,Legit
dcfe468c,4869539295832736,Visa,864.63,Legit
7f90b072,4078915033914357,Amex,4827.65,Fraud
bb75d905,4945491049580260,MasterCard,1562.67,Fraud
0ef98388,4549630208369748,MasterCard,546.72,Legit
84460a29,4953732024462118,Visa,3223.46,Legit
92294e80,4170737737801129,Visa,3599.82,Fraud
d1283d31,4079924646594415,Visa,2974.83,Legit
13b4927e,4476139742193371,MasterCard,1634.23,Fraud
da503881,4873438249684653,MasterCard,3487.39,Fraud
17bd1979,4597342188612862,MasterCard,739.57,Legit
e5bc8f4a,4852366227596331,MasterCard,3362.79,Legit
7992b883,4622825884067869,Visa,2085.64,Fraud
06cbb0a6,4429652097979028,MasterCard,4468.84,Legit
c392058b,4617237277892902,Visa,979.46,Fraud
9d18725b,4093461054115708,Amex,2293.73,Fraud
ed0577be,4429055914529200,Amex,2994.94,Fraud
4c24b502,4430007090025500,MasterCard,329.55,Legit
4ec43a83,4420340041428248,Visa,1287.85,Legit
67f642cf,4454460918040790,MasterCard,2273.75,Legit
c713b8b4,4473623677641382,Visa,512.38,Legit
25310a09,4167537347670673,MasterCard,3127.45,Legit
65cf1c19,4156260487002960,Amex,1878.27,Legit
78dc2bff,4919771173234897,Amex,4799.09,Fraud
ff9273c3,4716672849580249,MasterCard,4905.65,Fraud
0355f39d,4467170306535393,Visa,2923.64,Legit
e76df780,4666885594692221,Visa,3460.76,Fraud
d6f552a4,4070222627014068,MasterCard,4024.95,Legit
9a70860f,4063374458522260,Visa,634.94,Legit
019f0cdd,4261125347050404,MasterCard,626.37,Fraud
eeca9fba,4108502167656915,MasterCard,4006.76,Fraud
705c1b23,4432941751377966,Amex,2798.63,Fraud
528c1e0a,4876406193713403,Visa,969.82,Fraud
